Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-01-01 12:00:00,25,ACC_00190,19,ACC2_00081,628.52,Yuan,683.06,Euro,Wire,0
2022-01-01 16:43:00,20,ACC_00141,12,ACC2_00027,516.22,Yuan,410.95,Yuan,Wire,0
2022-01-01 02:48:00,48,ACC_00049,32,ACC2_00039,537.94,Euro,2842.06,Yuan,Cheque,0
2022-01-03 07:49:00,45,ACC_00042,25,ACC2_00015,1037.79,Yuan,1703.13,Euro,Credit Card,0
2022-01-01 13:27:00,31,ACC_00010,38,ACC2_00060,470.09,Yuan,588.43,Euro,Wire,0
2022-01-01 01:49:00,44,ACC_00118,36,ACC2_00084,2642.32,Euro,1299.58,Euro,Credit Card,0
2022-01-03 02:24:00,13,ACC_00104,28,ACC2_00172,580.46,US Dollar,1904.5,US Dollar,Wire,0
2022-01-03 05:18:00,47,ACC_00185,14,ACC2_00165,1104.39,Yuan,995.35,Euro,ACH,0
2022-01-02 23:08:00,49,ACC_00131,12,ACC2_00174,1658.09,Euro,504.3,US Dollar,Reinvestment,0
2022-01-03 07:16:00,23,ACC_00198,33,ACC2_00196,1581.24,US Dollar,917.18,Euro,Reinvestment,0
2022-01-03 05:35:00,26,ACC_00196,34,ACC2_00062,423.94,Yuan,1333.39,US Dollar,Credit Card,0
2022-01-03 17:41:00,31,ACC_00100,22,ACC2_00010,2982.55,Yuan,2518.19,US Dollar,Credit Card,0
2022-01-01 11:37:00,33,ACC_00161,24,ACC2_00138,3706.57,US Dollar,1100.39,US Dollar,ACH,0
2022-01-01 10:47:00,12,ACC_00114,15,ACC2_00073,1625.87,Euro,2037.28,Yuan,Cheque,0
2022-01-01 17:22:00,16,ACC_00167,34,ACC2_00122,19.83,Yuan,1150.2,Euro,Wire,0
2022-01-01 22:37:00,15,ACC_00089,19,ACC2_00072,150.48,Euro,684.26,Euro,ACH,0
2022-01-03 06:25:00,14,ACC_00113,25,ACC2_00166,2887.22,Euro,855.87,US Dollar,Reinvestment,0
2022-01-02 06:11:00,28,ACC_00136,38,ACC2_00057,575.0,Yuan,261.81,Euro,Cheque,0
2022-01-01 19:39:00,40,ACC_00118,46,ACC2_00003,1871.23,US Dollar,869.98,Euro,Wire,0
2022-01-01 03:39:00,20,ACC_00130,41,ACC2_00054,214.91,Yuan,1777.9,US Dollar,Credit Card,0
2022-01-02 03:37:00,27,ACC_00004,25,ACC2_00114,785.81,US Dollar,1589.82,Euro,Reinvestment,0
2022-01-03 10:47:00,46,ACC_00168,27,ACC2_00093,1148.67,Euro,704.9,Yuan,ACH,0
2022-01-02 20:24:00,39,ACC_00146,19,ACC2_00162,1689.72,Euro,560.31,US Dollar,Cheque,0
2022-01-03 14:16:00,44,ACC_00164,17,ACC2_00059,2431.19,Yuan,1456.77,US Dollar,Cheque,0
2022-01-03 16:19:00,43,ACC_00112,21,ACC2_00073,307.47,Euro,2531.33,US Dollar,ACH,0
2022-01-01 16:08:00,45,ACC_00146,46,ACC2_00094,789.76,US Dollar,21.83,US Dollar,Credit Card,0
2022-01-01 16:05:00,11,ACC_00198,47,ACC2_00159,225.57,Yuan,130.52,US Dollar,Credit Card,0
2022-01-02 06:47:00,10,ACC_00188,48,ACC2_00013,108.03,Yuan,1952.48,Yuan,ACH,0
2022-01-03 02:36:00,15,ACC_00026,13,ACC2_00179,640.42,Euro,1292.5,Euro,Credit Card,0
2022-01-01 04:55:00,15,ACC_00038,10,ACC2_00171,325.48,US Dollar,1041.19,Yuan,ACH,0
2022-01-03 01:18:00,21,ACC_00025,10,ACC2_00015,1694.77,Euro,826.73,Yuan,Cheque,0
2022-01-03 18:12:00,13,ACC_00142,34,ACC2_00151,1115.97,US Dollar,367.65,Yuan,Cheque,0
2022-01-01 22:46:00,26,ACC_00176,21,ACC2_00004,187.89,Yuan,397.8,Yuan,Cheque,0
2022-01-02 23:34:00,10,ACC_00010,15,ACC2_00006,1755.19,Yuan,816.17,US Dollar,ACH,0
2022-01-01 01:31:00,14,ACC_00117,39,ACC2_00057,1206.32,Euro,141.1,US Dollar,Reinvestment,1
2022-01-01 05:25:00,48,ACC_00114,33,ACC2_00075,619.54,Yuan,3111.84,Yuan,Wire,0
2022-01-01 01:09:00,30,ACC_00128,39,ACC2_00085,136.73,US Dollar,722.07,Euro,Wire,0
2022-01-02 06:25:00,22,ACC_00195,27,ACC2_00173,1055.22,Euro,1117.69,US Dollar,Reinvestment,0
2022-01-03 11:38:00,20,ACC_00003,21,ACC2_00011,237.61,US Dollar,4130.69,Yuan,Credit Card,0
2022-01-01 15:37:00,48,ACC_00166,25,ACC2_00191,957.88,Euro,962.12,US Dollar,Wire,0
2022-01-01 20:00:00,45,ACC_00106,18,ACC2_00152,646.89,Euro,431.27,Euro,ACH,0
2022-01-02 10:43:00,27,ACC_00137,14,ACC2_00049,2395.68,US Dollar,2353.02,US Dollar,ACH,0
2022-01-01 09:04:00,45,ACC_00060,33,ACC2_00161,1024.2,Euro,1087.19,US Dollar,Cheque,0
2022-01-03 17:40:00,43,ACC_00181,11,ACC2_00055,3202.24,US Dollar,1022.78,Euro,ACH,0
2022-01-03 14:44:00,26,ACC_00155,45,ACC2_00192,504.06,Yuan,273.25,Yuan,Reinvestment,0
2022-01-02 00:51:00,21,ACC_00020,22,ACC2_00028,4589.43,US Dollar,479.08,Euro,Cheque,0
2022-01-02 16:05:00,25,ACC_00189,32,ACC2_00171,220.78,US Dollar,1169.06,Euro,Wire,0
2022-01-02 12:53:00,27,ACC_00131,42,ACC2_00040,107.82,Yuan,1285.76,US Dollar,ACH,0
2022-01-01 03:38:00,10,ACC_00187,19,ACC2_00021,3647.18,Yuan,244.98,Euro,Wire,0
2022-01-03 03:34:00,26,ACC_00182,26,ACC2_00189,360.0,US Dollar,400.33,Yuan,Wire,0
2022-01-01 08:05:00,39,ACC_00102,19,ACC2_00124,1818.55,Yuan,96.02,Euro,ACH,0
2022-01-01 16:21:00,35,ACC_00081,28,ACC2_00055,1832.63,Yuan,783.71,Yuan,Cheque,0
2022-01-03 13:28:00,48,ACC_00004,17,ACC2_00160,1537.07,Yuan,1063.52,US Dollar,Reinvestment,0
2022-01-01 19:49:00,30,ACC_00180,41,ACC2_00117,288.56,Yuan,708.59,Yuan,Reinvestment,0
2022-01-03 06:52:00,30,ACC_00122,17,ACC2_00126,2404.23,Yuan,1107.9,US Dollar,Wire,0
2022-01-01 02:37:00,17,ACC_00132,38,ACC2_00119,243.06,Euro,988.21,Yuan,ACH,0
2022-01-02 03:03:00,15,ACC_00030,20,ACC2_00182,1882.29,Yuan,505.14,Yuan,Reinvestment,0
2022-01-03 08:41:00,16,ACC_00109,49,ACC2_00073,324.81,Yuan,1479.81,US Dollar,Credit Card,0
2022-01-02 16:11:00,13,ACC_00030,18,ACC2_00186,476.62,Yuan,1037.25,US Dollar,Reinvestment,0
2022-01-03 05:49:00,45,ACC_00037,45,ACC2_00029,1610.61,US Dollar,237.02,Yuan,Credit Card,0
2022-01-01 02:50:00,12,ACC_00092,49,ACC2_00053,123.13,US Dollar,406.4,US Dollar,Wire,0
2022-01-02 03:22:00,35,ACC_00022,17,ACC2_00029,1117.1,Yuan,4680.32,US Dollar,Wire,0
2022-01-02 06:32:00,47,ACC_00071,17,ACC2_00066,365.5,US Dollar,1539.19,Yuan,Wire,1
2022-01-01 06:54:00,45,ACC_00020,12,ACC2_00182,1159.16,US Dollar,927.76,Yuan,Cheque,0
2022-01-02 05:04:00,29,ACC_00135,16,ACC2_00145,379.17,Yuan,3821.18,US Dollar,ACH,0
2022-01-01 14:21:00,14,ACC_00091,43,ACC2_00045,545.75,Yuan,2478.26,US Dollar,Credit Card,0
2022-01-01 13:25:00,46,ACC_00192,17,ACC2_00120,2118.58,US Dollar,82.83,Euro,Credit Card,0
2022-01-03 05:41:00,34,ACC_00181,17,ACC2_00186,114.32,Yuan,782.66,Yuan,ACH,0
2022-01-03 07:29:00,47,ACC_00127,13,ACC2_00077,718.97,Yuan,1901.31,US Dollar,Cheque,0
2022-01-02 03:39:00,27,ACC_00132,35,ACC2_00014,770.05,US Dollar,1848.5,Yuan,Wire,0
2022-01-01 09:09:00,36,ACC_00057,46,ACC2_00070,516.83,Euro,452.92,Yuan,Wire,0
2022-01-02 08:59:00,44,ACC_00088,10,ACC2_00151,242.42,Euro,23.42,Yuan,Cheque,0
2022-01-02 04:51:00,40,ACC_00076,18,ACC2_00077,484.68,Euro,2999.1,Yuan,Cheque,0
2022-01-02 02:51:00,35,ACC_00028,27,ACC2_00148,1063.66,Euro,676.25,US Dollar,ACH,0
2022-01-02 15:11:00,22,ACC_00051,25,ACC2_00169,712.36,Euro,2506.56,US Dollar,ACH,0
2022-01-02 03:35:00,38,ACC_00188,35,ACC2_00096,1420.57,Yuan,754.73,Euro,Reinvestment,0
2022-01-03 14:47:00,14,ACC_00186,31,ACC2_00091,265.62,Euro,3390.58,Euro,ACH,0
2022-01-02 16:59:00,42,ACC_00022,12,ACC2_00026,252.02,Yuan,667.15,Yuan,Wire,0
2022-01-03 10:22:00,35,ACC_00067,24,ACC2_00048,3168.01,Euro,55.39,US Dollar,Reinvestment,0
2022-01-02 10:26:00,47,ACC_00105,25,ACC2_00099,336.3,Euro,66.93,Yuan,Cheque,0
2022-01-02 07:55:00,34,ACC_00171,15,ACC2_00129,1311.31,Yuan,1210.24,Yuan,Reinvestment,0
2022-01-01 14:26:00,49,ACC_00192,43,ACC2_00102,839.18,Yuan,49.74,US Dollar,Credit Card,0
2022-01-01 13:32:00,39,ACC_00186,28,ACC2_00081,2374.88,Yuan,1407.89,Yuan,Cheque,0
2022-01-03 09:40:00,47,ACC_00185,22,ACC2_00110,1984.54,Yuan,3465.34,Yuan,Reinvestment,0
2022-01-01 07:29:00,32,ACC_00184,28,ACC2_00003,399.35,US Dollar,707.94,Euro,Credit Card,0
2022-01-02 01:09:00,48,ACC_00161,19,ACC2_00056,1442.02,Euro,624.12,US Dollar,Cheque,0
2022-01-03 08:49:00,34,ACC_00047,31,ACC2_00034,282.61,Euro,1685.28,Yuan,Reinvestment,0
2022-01-01 00:49:00,26,ACC_00019,11,ACC2_00124,251.99,Euro,822.47,Yuan,Cheque,0
2022-01-02 19:56:00,15,ACC_00171,12,ACC2_00002,254.15,Yuan,234.08,Yuan,Reinvestment,0
2022-01-01 00:51:00,49,ACC_00074,13,ACC2_00179,674.03,Yuan,237.77,Euro,Cheque,0
2022-01-01 18:28:00,30,ACC_00025,22,ACC2_00120,4294.96,Yuan,375.41,US Dollar,Wire,0
2022-01-01 06:47:00,45,ACC_00161,36,ACC2_00113,956.53,Euro,1001.62,Yuan,Wire,0
2022-01-01 13:22:00,35,ACC_00073,26,ACC2_00150,1107.09,Yuan,488.67,US Dollar,Credit Card,0
2022-01-01 04:14:00,38,ACC_00181,32,ACC2_00103,77.31,US Dollar,1089.79,US Dollar,Reinvestment,1
2022-01-01 17:54:00,38,ACC_00043,19,ACC2_00019,89.34,Euro,44.84,US Dollar,Wire,0
2022-01-02 05:38:00,48,ACC_00177,24,ACC2_00024,1620.22,Euro,20.37,Yuan,ACH,0
2022-01-01 10:50:00,46,ACC_00081,39,ACC2_00108,732.78,Euro,4031.9,Yuan,ACH,0
2022-01-01 22:50:00,44,ACC_00066,24,ACC2_00093,2378.02,Yuan,86.37,Yuan,ACH,0
2022-01-02 11:02:00,23,ACC_00109,24,ACC2_00011,369.98,Yuan,1855.93,Euro,Cheque,1
2022-01-03 18:27:00,30,ACC_00029,24,ACC2_00064,968.82,Yuan,463.17,US Dollar,Reinvestment,0
2022-01-01 14:00:00,14,ACC_00177,34,ACC2_00009,127.94,Euro,2595.01,US Dollar,Cheque,0
2022-01-02 13:59:00,39,ACC_00151,31,ACC2_00185,1711.11,Yuan,932.28,Yuan,Credit Card,1
2022-01-03 12:12:00,44,ACC_00091,22,ACC2_00158,384.01,Euro,11.3,Euro,ACH,0
2022-01-02 14:04:00,41,ACC_00070,46,ACC2_00023,1815.73,Yuan,1951.44,US Dollar,Cheque,0
2022-01-03 15:20:00,15,ACC_00086,32,ACC2_00012,428.53,Euro,1509.02,US Dollar,Reinvestment,0
2022-01-02 16:40:00,27,ACC_00020,16,ACC2_00117,3193.39,Yuan,2023.65,Yuan,ACH,0
2022-01-02 04:22:00,17,ACC_00090,26,ACC2_00002,2347.1,Euro,244.81,Euro,Wire,0
2022-01-01 05:05:00,32,ACC_00195,43,ACC2_00069,1412.41,US Dollar,519.99,Yuan,Wire,0
2022-01-02 12:46:00,48,ACC_00152,47,ACC2_00153,372.58,Euro,547.83,Yuan,ACH,1
2022-01-03 08:35:00,16,ACC_00015,15,ACC2_00060,427.64,Yuan,807.47,Yuan,Cheque,0
2022-01-02 22:33:00,23,ACC_00012,35,ACC2_00128,43.89,US Dollar,34.69,Yuan,Cheque,0
2022-01-03 10:57:00,17,ACC_00141,45,ACC2_00181,209.03,Euro,615.48,Yuan,Cheque,0
2022-01-02 11:48:00,15,ACC_00106,10,ACC2_00053,791.28,Yuan,486.3,US Dollar,ACH,0
2022-01-03 06:35:00,45,ACC_00062,23,ACC2_00041,982.54,Euro,3348.55,US Dollar,Wire,0
2022-01-01 01:42:00,46,ACC_00065,17,ACC2_00151,91.82,Yuan,1010.98,Euro,Credit Card,0
2022-01-02 10:13:00,10,ACC_00080,28,ACC2_00056,505.73,Yuan,480.63,Yuan,ACH,0
2022-01-02 21:43:00,21,ACC_00144,49,ACC2_00048,554.11,Euro,1396.86,Yuan,Wire,0
2022-01-02 10:02:00,17,ACC_00144,25,ACC2_00041,2301.52,Yuan,335.75,US Dollar,Credit Card,0
2022-01-02 21:54:00,32,ACC_00026,22,ACC2_00178,117.95,US Dollar,1584.23,Yuan,Cheque,1
2022-01-01 19:38:00,36,ACC_00028,38,ACC2_00154,468.01,Yuan,1502.26,US Dollar,Cheque,0
2022-01-02 23:32:00,43,ACC_00014,17,ACC2_00094,22.29,Yuan,772.01,US Dollar,Cheque,0
2022-01-03 11:12:00,34,ACC_00111,20,ACC2_00050,163.5,Yuan,49.54,Yuan,Wire,0
2022-01-01 16:30:00,21,ACC_00044,42,ACC2_00030,985.17,Yuan,210.91,US Dollar,Wire,0
2022-01-01 22:00:00,48,ACC_00195,32,ACC2_00148,161.17,Yuan,248.78,Euro,Cheque,0
2022-01-03 02:12:00,17,ACC_00018,14,ACC2_00131,2786.07,US Dollar,524.73,US Dollar,Wire,0
2022-01-02 22:45:00,38,ACC_00022,14,ACC2_00008,829.6,Euro,76.35,US Dollar,ACH,0
2022-01-01 17:24:00,29,ACC_00098,42,ACC2_00008,540.77,US Dollar,770.19,Euro,Wire,0
2022-01-02 04:52:00,20,ACC_00029,48,ACC2_00179,1324.82,Euro,313.55,US Dollar,Wire,0
2022-01-03 07:57:00,47,ACC_00063,33,ACC2_00068,342.09,US Dollar,329.58,Euro,ACH,0
2022-01-02 19:12:00,16,ACC_00061,42,ACC2_00095,570.83,Euro,54.43,Yuan,Credit Card,0
2022-01-02 21:21:00,25,ACC_00100,24,ACC2_00060,1165.29,Yuan,252.78,US Dollar,ACH,0
2022-01-02 12:51:00,35,ACC_00126,48,ACC2_00118,2363.07,Euro,539.63,Yuan,Reinvestment,0
2022-01-01 20:06:00,31,ACC_00029,28,ACC2_00128,573.79,Yuan,1503.17,US Dollar,Cheque,0
2022-01-02 14:27:00,41,ACC_00093,42,ACC2_00103,1895.47,Euro,1246.69,US Dollar,Cheque,0
2022-01-03 03:46:00,42,ACC_00058,44,ACC2_00134,1818.13,US Dollar,106.61,Euro,Wire,0
2022-01-03 07:53:00,19,ACC_00017,17,ACC2_00069,239.45,Yuan,439.17,Euro,Reinvestment,0
2022-01-01 22:30:00,17,ACC_00185,12,ACC2_00135,344.55,US Dollar,2168.05,US Dollar,ACH,0
2022-01-02 16:53:00,45,ACC_00185,10,ACC2_00069,706.22,Yuan,1035.59,US Dollar,Reinvestment,0
2022-01-01 07:12:00,21,ACC_00043,26,ACC2_00190,2210.91,Euro,2465.64,Yuan,ACH,0
2022-01-01 13:05:00,34,ACC_00114,14,ACC2_00176,980.12,Yuan,468.57,Yuan,Credit Card,0
2022-01-03 04:02:00,26,ACC_00143,44,ACC2_00050,1059.17,US Dollar,145.11,Yuan,ACH,0
2022-01-02 12:17:00,13,ACC_00007,43,ACC2_00134,358.48,Yuan,813.71,US Dollar,Reinvestment,0
2022-01-03 16:09:00,10,ACC_00066,49,ACC2_00068,759.23,US Dollar,177.73,US Dollar,Wire,0
2022-01-03 11:05:00,19,ACC_00077,28,ACC2_00149,775.61,Yuan,803.13,Euro,Reinvestment,0
2022-01-01 22:36:00,12,ACC_00160,43,ACC2_00142,1519.22,Euro,2682.06,US Dollar,ACH,0
2022-01-01 14:57:00,39,ACC_00123,49,ACC2_00010,777.68,US Dollar,307.86,US Dollar,Wire,0
2022-01-01 10:04:00,46,ACC_00025,37,ACC2_00142,1484.02,Yuan,557.36,Euro,Cheque,0
2022-01-01 00:07:00,32,ACC_00160,23,ACC2_00037,505.73,Yuan,386.54,US Dollar,Cheque,0
2022-01-02 19:59:00,16,ACC_00041,26,ACC2_00105,892.58,US Dollar,421.62,Euro,Credit Card,0
2022-01-02 14:03:00,47,ACC_00079,44,ACC2_00095,53.31,Euro,91.96,Yuan,Credit Card,0
2022-01-01 18:34:00,16,ACC_00094,11,ACC2_00165,1029.69,Euro,248.43,Euro,ACH,0
2022-01-01 18:10:00,12,ACC_00011,35,ACC2_00197,641.86,Euro,2071.84,US Dollar,Wire,0
2022-01-01 07:01:00,14,ACC_00013,15,ACC2_00179,1942.49,Euro,248.44,Yuan,Wire,0
2022-01-02 01:58:00,24,ACC_00019,17,ACC2_00013,265.39,Euro,238.31,Yuan,ACH,0
2022-01-02 00:10:00,22,ACC_00116,29,ACC2_00083,1294.24,US Dollar,877.12,Euro,Wire,0
2022-01-01 12:11:00,41,ACC_00056,13,ACC2_00089,754.15,US Dollar,959.33,US Dollar,Wire,0
2022-01-03 10:42:00,33,ACC_00152,13,ACC2_00069,262.97,US Dollar,786.96,Euro,ACH,0
2022-01-02 17:23:00,14,ACC_00035,40,ACC2_00180,855.98,Yuan,512.05,Yuan,Reinvestment,0
2022-01-02 11:59:00,34,ACC_00069,48,ACC2_00193,773.29,Yuan,1751.57,US Dollar,Reinvestment,0
2022-01-02 22:52:00,14,ACC_00071,29,ACC2_00103,37.49,Euro,1024.86,Yuan,Reinvestment,0
2022-01-01 17:44:00,27,ACC_00122,21,ACC2_00021,793.26,Yuan,190.38,Euro,Cheque,0
2022-01-03 08:12:00,38,ACC_00153,10,ACC2_00176,1318.76,US Dollar,191.4,Yuan,Wire,1
2022-01-01 23:32:00,12,ACC_00184,22,ACC2_00081,2846.63,Yuan,54.43,US Dollar,Credit Card,0
2022-01-03 15:53:00,39,ACC_00117,36,ACC2_00039,412.81,Yuan,895.73,Yuan,Credit Card,0
2022-01-02 14:49:00,30,ACC_00035,17,ACC2_00152,122.86,US Dollar,4234.45,Euro,ACH,0
2022-01-01 16:46:00,46,ACC_00128,40,ACC2_00152,352.39,US Dollar,560.24,Euro,ACH,0
2022-01-02 16:36:00,13,ACC_00184,32,ACC2_00111,441.86,Euro,144.3,Yuan,ACH,0
2022-01-03 05:37:00,22,ACC_00044,36,ACC2_00146,940.92,Yuan,447.94,US Dollar,Wire,0
2022-01-03 17:30:00,27,ACC_00083,40,ACC2_00028,782.63,Euro,694.5,US Dollar,Wire,0
2022-01-01 23:56:00,41,ACC_00061,44,ACC2_00126,1144.68,US Dollar,522.51,US Dollar,Cheque,0
2022-01-02 03:21:00,31,ACC_00007,34,ACC2_00111,465.51,Yuan,2194.19,Yuan,Cheque,0
2022-01-01 10:31:00,34,ACC_00093,13,ACC2_00171,1632.36,Yuan,1029.01,US Dollar,Reinvestment,0
2022-01-03 16:23:00,10,ACC_00117,48,ACC2_00012,159.65,Euro,475.52,Euro,Cheque,0
2022-01-03 13:17:00,46,ACC_00154,49,ACC2_00104,324.6,Yuan,84.96,US Dollar,Cheque,0
2022-01-02 21:18:00,44,ACC_00154,47,ACC2_00113,2074.55,Yuan,1170.13,Euro,ACH,0
2022-01-01 00:17:00,33,ACC_00134,25,ACC2_00107,1246.68,US Dollar,394.75,Euro,ACH,0
2022-01-01 22:41:00,18,ACC_00073,11,ACC2_00165,757.72,Euro,412.48,Euro,Credit Card,0
2022-01-02 22:00:00,17,ACC_00068,32,ACC2_00025,1801.53,Euro,380.6,US Dollar,Reinvestment,0
2022-01-01 17:17:00,38,ACC_00030,38,ACC2_00079,351.36,Yuan,657.57,Euro,Reinvestment,0
2022-01-02 11:03:00,18,ACC_00074,14,ACC2_00159,2169.34,Yuan,347.14,Yuan,Wire,0
2022-01-02 16:09:00,46,ACC_00151,26,ACC2_00107,1420.51,Euro,158.01,Yuan,ACH,0
2022-01-02 07:34:00,13,ACC_00111,36,ACC2_00038,328.03,Euro,1301.19,US Dollar,Reinvestment,0
2022-01-01 13:21:00,15,ACC_00118,42,ACC2_00168,549.69,US Dollar,1623.87,Yuan,ACH,1
2022-01-03 11:39:00,14,ACC_00120,35,ACC2_00082,808.99,US Dollar,740.37,Euro,Cheque,0
2022-01-02 21:06:00,44,ACC_00042,42,ACC2_00135,2130.76,Euro,1970.37,Euro,Wire,0
2022-01-02 14:24:00,49,ACC_00079,36,ACC2_00091,2391.36,US Dollar,66.69,US Dollar,ACH,0
2022-01-01 11:30:00,27,ACC_00143,17,ACC2_00167,1878.73,Euro,2821.57,Yuan,Credit Card,0
2022-01-02 20:44:00,38,ACC_00120,26,ACC2_00071,137.62,Euro,1433.92,US Dollar,Credit Card,0
2022-01-01 04:06:00,45,ACC_00122,26,ACC2_00070,1404.34,Euro,1264.76,US Dollar,ACH,0
2022-01-02 12:03:00,24,ACC_00111,14,ACC2_00146,1418.72,US Dollar,362.24,Euro,Credit Card,0
2022-01-03 10:18:00,28,ACC_00003,24,ACC2_00055,1357.87,Euro,728.35,Yuan,Cheque,0
2022-01-02 05:49:00,38,ACC_00074,27,ACC2_00040,2425.65,US Dollar,1559.53,Euro,Credit Card,0
2022-01-02 19:14:00,29,ACC_00180,33,ACC2_00054,461.92,Euro,956.64,Euro,Cheque,0
2022-01-02 13:38:00,22,ACC_00187,29,ACC2_00021,331.48,Euro,159.14,Euro,Credit Card,0
2022-01-03 11:20:00,44,ACC_00084,40,ACC2_00173,1190.28,Euro,65.34,Yuan,Cheque,0
2022-01-03 02:53:00,43,ACC_00178,42,ACC2_00004,613.24,Euro,6.04,US Dollar,Reinvestment,0
2022-01-02 20:42:00,44,ACC_00082,20,ACC2_00112,2020.59,US Dollar,377.7,US Dollar,Credit Card,0
2022-01-02 15:05:00,31,ACC_00081,34,ACC2_00094,224.08,US Dollar,22.88,Yuan,Cheque,0
2022-01-02 00:28:00,46,ACC_00133,26,ACC2_00080,1273.24,Yuan,647.11,Yuan,Credit Card,0
2022-01-02 22:32:00,34,ACC_00183,38,ACC2_00013,1487.31,Euro,1196.68,US Dollar,Cheque,0
2022-01-01 15:26:00,49,ACC_00022,21,ACC2_00075,552.28,US Dollar,1764.68,Yuan,Reinvestment,0
2022-01-02 02:27:00,17,ACC_00165,24,ACC2_00177,1659.67,Yuan,863.81,Yuan,Wire,0
2022-01-01 06:21:00,34,ACC_00021,29,ACC2_00001,583.33,US Dollar,378.05,US Dollar,Wire,0
2022-01-01 07:22:00,19,ACC_00183,46,ACC2_00011,146.34,Euro,1901.13,US Dollar,Cheque,0
2022-01-01 10:37:00,44,ACC_00169,19,ACC2_00051,234.56,US Dollar,2365.93,Yuan,Reinvestment,0
2022-01-02 00:50:00,44,ACC_00099,20,ACC2_00026,34.46,Euro,1805.38,Euro,Credit Card,0
2022-01-02 16:47:00,21,ACC_00024,39,ACC2_00063,1255.94,Euro,1819.02,US Dollar,Cheque,0
2022-01-01 17:04:00,11,ACC_00024,46,ACC2_00107,3093.34,US Dollar,1398.72,Yuan,Credit Card,0
2022-01-01 08:13:00,21,ACC_00126,23,ACC2_00027,778.65,Yuan,1225.8,Yuan,Cheque,0
2022-01-01 23:47:00,34,ACC_00196,11,ACC2_00142,76.74,Yuan,342.15,Yuan,Reinvestment,0
2022-01-02 17:11:00,35,ACC_00017,46,ACC2_00131,41.03,Euro,472.84,Yuan,ACH,0
2022-01-02 11:24:00,25,ACC_00052,45,ACC2_00061,820.5,Yuan,481.62,Yuan,Credit Card,0
2022-01-02 18:07:00,30,ACC_00010,35,ACC2_00041,387.09,Yuan,2059.06,US Dollar,ACH,0
2022-01-01 07:40:00,20,ACC_00008,21,ACC2_00139,548.45,Euro,913.23,US Dollar,Wire,0
2022-01-01 12:32:00,26,ACC_00017,49,ACC2_00127,355.91,Euro,3535.21,Euro,Wire,0
2022-01-01 19:50:00,37,ACC_00124,41,ACC2_00116,150.52,Euro,537.43,Yuan,ACH,0
2022-01-01 03:19:00,18,ACC_00131,36,ACC2_00087,481.45,US Dollar,435.68,Yuan,ACH,0
2022-01-01 15:58:00,24,ACC_00151,48,ACC2_00106,565.78,US Dollar,351.72,US Dollar,Cheque,0
2022-01-02 11:17:00,11,ACC_00164,12,ACC2_00015,2069.17,Euro,3.61,Euro,Credit Card,0
2022-01-01 19:06:00,41,ACC_00108,30,ACC2_00021,63.07,US Dollar,212.01,Euro,Credit Card,0
2022-01-01 08:14:00,28,ACC_00040,37,ACC2_00104,2228.76,Yuan,1154.3,Yuan,ACH,0
2022-01-01 08:15:00,21,ACC_00072,20,ACC2_00116,1139.39,Yuan,724.68,Euro,Wire,0
2022-01-03 15:12:00,27,ACC_00138,18,ACC2_00037,429.23,Yuan,1087.66,Euro,ACH,0
2022-01-03 00:41:00,42,ACC_00189,43,ACC2_00117,659.46,Yuan,982.63,Euro,Reinvestment,0
2022-01-01 11:16:00,39,ACC_00103,44,ACC2_00104,925.96,Euro,2192.25,US Dollar,Wire,0
2022-01-01 03:51:00,21,ACC_00023,34,ACC2_00162,1792.11,Yuan,142.82,Euro,Credit Card,1
2022-01-02 07:12:00,15,ACC_00179,25,ACC2_00182,2821.17,US Dollar,544.7,Yuan,Reinvestment,0
2022-01-03 06:37:00,24,ACC_00189,31,ACC2_00108,142.89,Yuan,706.75,Yuan,Credit Card,0
2022-01-03 12:09:00,36,ACC_00070,41,ACC2_00019,540.93,Yuan,376.88,US Dollar,Wire,0
2022-01-03 14:58:00,13,ACC_00115,46,ACC2_00079,91.26,Euro,223.58,US Dollar,Cheque,0
2022-01-03 08:58:00,43,ACC_00112,16,ACC2_00148,848.26,Yuan,438.84,Yuan,Cheque,0
2022-01-01 04:38:00,17,ACC_00046,11,ACC2_00138,99.47,Yuan,835.15,Euro,Reinvestment,0
2022-01-01 19:37:00,30,ACC_00036,44,ACC2_00078,290.95,Euro,765.26,US Dollar,ACH,0
2022-01-01 09:59:00,45,ACC_00095,13,ACC2_00081,341.48,Yuan,2208.17,Euro,Reinvestment,0
2022-01-01 23:15:00,33,ACC_00101,15,ACC2_00065,1971.05,Euro,73.52,Euro,Credit Card,0
2022-01-02 17:18:00,15,ACC_00056,48,ACC2_00060,1174.27,Yuan,457.49,Yuan,ACH,0
2022-01-02 20:38:00,29,ACC_00014,13,ACC2_00122,1395.79,Yuan,2692.56,Yuan,Wire,0
2022-01-03 13:42:00,26,ACC_00046,24,ACC2_00191,790.59,Yuan,792.71,Euro,Credit Card,0
2022-01-02 15:49:00,48,ACC_00188,26,ACC2_00184,49.45,Euro,469.15,Yuan,ACH,0
2022-01-02 23:48:00,28,ACC_00001,17,ACC2_00131,408.29,Yuan,1011.8,Yuan,Cheque,0
